Unnamed: 0,id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,cluster_id_right,pair_id,label,is_hard_negative,Label,CoT-gpt3.5turbo-0301,eval-gpt3.5turbo-0301,correct-gpt3.5turbo-0301,CoT-gpt-4-0613,eval-gpt-4-0613,correct-gpt-4-0613
2000,6802484,Hewlett Packard Enterprise,Hewlett Packard Enterprise 300GB SAS 12G Enterprise 10K SFF (2.5in) SC 3yr Wty Digitally Signed Firmware HDD872475-B21,,697.50,PLN,334671,41944826,,FujiFilm Instax Square (20 sheets) Film Pack,"Highlights• 20 Square shots in a pack• Full colour film• Compatible with the instax SQUARE SQ6, SQ20 camera, SP-3 Printer• Print size - 8.6cm x 7.2cm• instax SQUARE format film",2.3E1,EUR,300521,6802484#41944826,0,True,False,,,,,,
2001,11096579,,"3M - Privacy Filter 27\"" WideS LCD","3M Privacy Filter 27\"" WideS LCD (PF270W9B) - Type: Skjermbeskyttelse",1993.75,NOK,2996705,17111827,,Maxxis Assegai Folding Tyre - All Sizes 27.5 x 2.5 WT 3C MT EXO+,,,,275948,11096579#17111827,0,True,False,,,,,,
2002,10492407,,"Router TP-LINK Archer C60 - 2,4/5 GHz - 867 Mbit/s - 5x RJ-45 - 5 Antenas",,799.00,MXN,1340990,46938507,Brother,2 x Original Brother Toner TN-200 Fax 8000P 8060P 8200P 8250P Neutrale Schachtel,"2 x Original Brother Toner TN-200 Fax 8000P 8050P 8060P 8200P 8250P 8650P Neutrale SchachtelKapazität: 2 x 2.200 SeitenFarbe: black (schwarz)Passend für folgende Druckermodelle:Brother Fax 8000 P, Brother Fax 8050 P, Brother Fax 8060 P, Brother Fax 8200 P, Brother Fax 8200 Series, Brother Fax 8250 P, Brother Fax 8650 P, Brother Fax 9500, Brother HL-700, Brother HL-720, Brother HL-720 Laserplus, Brother HL-720 Series, Brother HL-730, Brother HL-730 DX, Brother HL-730 Plus, Brother HL-730 Series, Brother HL-760, Brother HL-760 DX, Brother HL-760 Plus, Brother HL-760 Series, Brother Intellifax 2750, Brother Intellifax 3550, Brother Intellifax 3650, Brother Intellifax 3750, Brother MFC-3550, Brother MFC-3650, Brother MFC-4300, Brother MFC-4300 Series, Brother MFC-4350, Brother MFC-4350 J, Brother MFC-4450, Brother MFC-4550, Brother MFC-4550 J, Brother MFC-4550 Plus, Brother MFC-4550 Series, Brother MFC-4600, Brother MFC-4600 Series, Brother MFC-4650, Brother MFC-6500 Series, Brother MFC-6550, Brother MFC-6550 MC, Brother MFC-6650, Brother MFC-6650 J, Brother MFC-6650 MC, Brother MFC-6650 Series, Brother MFC-7500 Series, Brother MFC-7525, Brother MFC-7550, Brother MFC-7550 MC, Brother MFC-7600 Series, Brother MFC-7650, Brother MFC-7650 MC, Brother MFC-7750, Brother MFC-800 P, Brother MFC-9000, Brother MFC-9050, Brother MFC-9060, Brother MFC-9500, Brother MFC-9550, Brother P 8000, Brother PPF-2700 Series, Brother PPF-2750, Brother PPF-2750 ML, Brother PPF-3550 ML, Brother PPF-3650 ML, Omnifax L 620, Omnifax L 620 E, Omnifax L 620 Series, Omnifax L 621 MFP, Copystar BS 8606, Copystar BS 8606 H, Olytalia LF 8070, Olytalia MLF 9070, Lenovo M 3100, Lenovo M 3200, Lenovo M 7000, Lenovo M 7110Der Originale Brother Toner wird in einer neutralen Schachtel und einem Airbag geliefert, wir garantieren 100%-ige Funktionsfähigkeit.Die Abbildungen dienen nur zur Orientierung!",19.44,EUR,5223239,10492407#46938507,0,False,False,,,,,,
2003,91101139,,"ASUS DUAL RTX 2060 OC EVO - 6GB,2XFAN,2XHDMI,1XDP",,9617.14,ZAR,697270,6988926,ASUS,"ASUS Placa video DUAL RTX2060 OC EVO, 6GB GDDR6 192bit","Placa video Asus DUAL RTX2060 OC EVO 6GB GDDR6, DUAL-RTX2060-O6G-EVO, NVIDIA GeForce RTX 2060, Interface PCI Express 3.0, GDDR6 6GB, Memory Clock 14000 MHz, Memory Interface 192-bit, OC Mode - GPU Boost Clock : 1785 MHz , GPU Base Clock : 1395 MHz, Gaming Mode (Default) - GPU Boost Clock : 1755 MHz , GPU Base Clock : 1365 MHz, DVI Output : Yes x 1 (Native) (DVI-D), HDMI Output : Yes x 2 (Native) (HDMI 2.0b), Display Port : Yes x 1 (Native) (DisplayPort 1.4), HDCP Support : Yes (2.2)",1843.81,RON,697270,91101139#6988926,1,False,True,,,,,,
2004,11708101,Samsung,"Samsung LH46UHFCLBB - 116,8 cm (46\"") - LED - 1920 x 1080 Pixel - 700 cd/m² - Full HD - 8 ms","LH46UHFCLBB - 116,8 cm (46\"") - LED - 1920 x 1080 Pixel - 700 cd/m² - Full HD - 8 ms",1558.76,EUR,1312939,83480362,,SEAGATE 16TB 3.5 IRON WOLF PRO NAS HDD SATA 6GBPS,,14114.81,ZAR,40783,11708101#83480362,0,False,False,,,,,,
2005,62578226,,"BROTHER HL-L6200DW WIRELESSMONO LASER PRINTER WITH2-Sided PRINTING(46 PPM, 520 Sheets Paper...","Mpn: HL-L6200DWVendor:BrotherBROTHER HL-L6200DW WIRELESSMONO LASER PRINTER WITH2-Sided PRINTING(46 PPM, 520 Sheets Paper Tray, Built-in Network & WiFi)Brother HL-L6200dw Monochrome Laser PrinterThe HL-L6200DW monochrome laser printer from Brother can transform your businessâ€™ productivity in one swoop. Perfect for small workgroups within your organisation, this machine features print speeds of up to 46ppm, high-speed wired and wireless connectivity, a combined paper input of 570 sheets, automatic 2-sided printing and exceptional paper handling options. And, when you add all this to its reputation of being a reliable hard-working machine combined with new optional high-yield toner cartridges, youâ€™ve found a way to take your business forward with the minimum spend.",511.00,AUD,5712817,69360418,,Crystal Series™ 460X RGB Compact ATX Mid-Tower Case,"SpecificationCase Dimensions440mm (L) x 220mm (W) x 464mm (H)Maximum GPU Length370mmMaximum PSU Length200mmMaximum CPU Cooler Height170mmCase Expansion Slots7Case Drive Bays(x2) 3.5in (x3) 2.5inCase Form FactorMid-TowerCase WindowedTempered GlassCase WarrantyTwo yearsiCUE enabledNoCase MaterialSteelRadiator Compatibility120mm; 240mm; 360mmCompatible Corsair Liquid CoolersH55, H60, H75, H80i, H90, H100i, H105, H110Case Power SupplyATX (not included)Weight7.97Case Drive Bays 3.5\""2Case Drive Bays 2.5\""3",6.0E2,AED,1320095,62578226#69360418,0,False,False,,,,,,
2006,10862938,,Traveler's Notebook Refill - Lined,"Midori white paper with lines spaced 6.5mm apart. Suitable for pencils, ballpoint pens and fountain pens.Lined 64 pagesMD Paper (Saddle Stitched)H210 x W110 x D4mm",7.00,AUD,5041507,67846635,,Sony SEL 70-200mm F4 FE G OSS Buy Online,"The Sony SEL 70-200mm F4 FE G OSS offers state-of-the-art optics in a compact, lightweight lens with constant F4 maximum aperture",1449.99,EUR,336149,10862938#67846635,0,True,False,,,,,,
2007,69280920,,"Western Digital Elements 2TB USB3.0 - 2,5"" -fekete(WDBU6Y0020BBK-EESN)",,26245,HUF,541658,6469996,,TP-Link TL-WPA4220 Powerline 600 WiFi Extender Starter Kit,"The TP-Link TL-WPA4220 is a 2 port powerline 600 WiFi extender starter kit. WiFi auto-sync unifies the WiFi network. The WiFi clone button copies the network name and password from router for easy setup and WiFi move automatically applies ant settings changes across the network. Plug, pair and play makes the setup process seamless, simply plug in the TL-PA4010 and connect to your router and then plug the TL-WPA4220 in any desired socket. Press the pair button on both adapters to create a secure network. TP-Link TL-WPA4220 User GuideTP-Link TL-WPA4220 Quick Installation Guide",45.00,GBP,564072,69280920#6469996,0,False,False,,,,,,
2008,85338598,,Zebra ZXP 7 Ribbon Black 800077-701,"Black ribbon 800077-701. Fits all Zebra ZXP Series 7 card printers.Incl. Cleaning roller, for 2500 images.",25.47,EUR,36682689,95500922,,"Zebra 800077-701 Black Monochrome Ribbon - ZXP Series 7 - 2,500 prints","Zebra 800077-701 Resin Black (\""K\"") ribbons are monochrome (1-color) ribbons.Zebra 800077-701 black monochrome ribbons are primarily used for printing text and one-color line art on one or both sides of a card.Note: Black resin is needed to print readable barcodes.To maintain your Zebra card printer's warranty, genuine Zebra ribbons must be used. As an authorized Zebra Solution provider, ID Wholesaler only sells Genuine Zebra 800077-701 Black Monochrome Ribbon.ID Wholesaler offers a low price guarantee on black monochrome Zebra 800077-701 ribbon.Did you know that Zebra 800077-701 monochrome ribbons have a shelf life?When stored under proper conditions, Zebra 800077-701 black ribbons typically have a shelf life of up to one year. Ribbons that are more than one year old, and improperly stored, will not print optimally and will likely end up costing more money and time in maintenance and in reprinting cards.ID Wholesaler is an authorized Zebra reseller specializing in ID card printing products. We guarantee that our 800077-701 black monochrome ribbons are genuine Zebra ribbons, are stored properly, and are always 'fresh'.",34,USD,36682689,85338598#95500922,1,False,True,,,,,,
2009,27484833,,SWITCH CISCO WS-C3560CX-12PC-S,,4112.12,PLN,2119862,32412614,,WS-C3560CX-12PC-S Cisco Catalyst 3560CX Network Switch (New),"NEW - Cisco 3560CX Ethernet Switch - 12 port switch - 12 GE PoE+, Uplinks: 2 x 1G SFP & 2 x 1G Copper, IP Base feature set (WS-C3560CX 12PC S)",861.00,USD,2119862,27484833#32412614,1,False,True,,,,,,
2010,74156474,Znaka: Originlne,Originlny toner SAMSUNG MLT-D103L (ierny),Originlny spotrebn materil pre tlaiarne SAMSUNG,89.9,EUR,1467531,36842883,Znaka: Originln,Originln toner Samsung CLT-K406S (ern),Originln spotebn materil pro tiskrny SAMSUNG,1499,CZK,3240283,74156474#36842883,0,True,False,,,,,,
2011,17111827,,Maxxis Assegai Folding Tyre - All Sizes 27.5 x 2.5 WT 3C MT EXO+,,,,275948,57956947,Kingston,Kingston Technology Canvas Select Plus flashgeheugen 32 GB SDHC Klasse 10 UHS-I,"32 GB, FAT32, Class 10, UHS-I, 3.3 V",5.49,EUR,1980656,17111827#57956947,0,False,False,,,,,,
2012,80055654,,Epson Daisy 18 Magenta Single,,9.3E0,EUR,554213,84429009,,"UBIQUITI - UVC G3 Bullet Camera, 3-pack","UBIQUITI UVC G3 Bullet Camera, 3-pack (UVC-G3-BULLET-3) - Type: Kamera",4715.00,NOK,64482,80055654#84429009,0,False,False,,,,,,
2013,65129957,,LaCie Rugged Thunderbolt USB-C 2TB,,,,114602,66582202,,Zebra 800015-301 Monochrome Ribbon 1500 Images (Standard Black),"BackDetailsThe Zebra 800015-301 Monochrome Black Resin Ribbon, 1500 images per roll, consists of only Black panels used for printing in monochrome (barcodes, text, serial numbers, bold black graphics, etc.) to PVC/Composite ID card stock.Printer CompatibilityCurrently compatible with the following ID card printers: Zebra P300,Zebra P310C,Zebra P310F,Zebra P310i,Zebra P320i,Zebra P330i,Zebra P330m,Zebra P400,Zebra P420C,Zebra P420i,Zebra P430i,Zebra P500,Zebra P520C,Zebra P520i,Zebra P600Genuine Supplies GuaranteeJ. O’Brien guarantees that this product is branded and certified by Zebra to work in accordance with its given compatibility. J. O’Brien never sells used or third-party replicated products. Those items are not guaranteed by the manufacturer and can cause harm to the machine; voiding the warranty. We stand by our promise to always provide the best and most trusted product for your needs.",15,USD,183681,65129957#66582202,0,False,False,,,,,,
2014,36616040,Jabra,Jabra Evolve 20 SE Mono MS USB Corded PC Headset,Jabra Evolve 20 SE Mono MS USB Headset from Headset Store. Next Day Delivery. Part Code:4993-823-309,47.99,GBP,1695227,31490589,,Sony SEL30M35 Macro lens - 30 mm - f/3.5 - Sony E-mount,"See the world up close with Sony SEL30M35 Macro lens. Compact and lightweight, the SEL30M35 is a true 1:1 macro lens with a 2.4cm minimum working distance. It renders close-up detail with superb resolution and contrast.",349.99,CAD,213496,36616040#31490589,0,True,False,,,,,,
2015,33633736,Manfrotto,Manfrotto Lightweight fluid video head with flat base,"FeaturesThe MVH500AH is a lightweight head with a wider platform for HDSLR bodies which has a sliding plate which travels to balance the latest interchangeable lens cameras. The entry-level 500 ensures smooth shots and fine control with up to 5kg (11lbs) of equipment. It’s the most compact head in our successful Bridging Technology™ range and it replaces the Manfrotto 701HDV video head.Beautifully smooth shots: the 500 has professional fluid cartridges on both pan and tilt axes to ensure that every camera movement is smooth, controlled and precise. Faster, easier and safer to use: the side lock system allows the camera and sliding QR plate to click quickly into the head from above, instead of needing to be aligned and slid in from the back. No secondary safety lock is necessary. The side lock system also makes it quicker and simpler to lift the camera out of the head from above. The 500 has a pre-set counterbalance of 2.4kg (5.3 lbs), but is able to support equipment of up to 5kg (11 lbs). The 500 has one Easy Link 3/8” connector to allow an external monitor or other accessory equipment to be fitted. MVH500AH head with flat base tripod mount for attachment to a hybrid photo/video tripod, a traditional photo tripod, slider, a monopod or other supports. Technical SpecificationsAttaches by 1/4\"" and 3/8\"" attachment typeAttachment 3/8\"" screw attachment typeBubble spirit level (no.) 1 numberCenter Of Gravity 2.16 inColor black colorCounterbalanced Weight 5.29 lbsIndependent pan lock yesIndependent tilt lock yesLateral tilt -70° / +90° tilt rangeMaterial aluminumMaximum working temperature 140 °FMinimum working temperature -4 °FPan bar positions 2 numberPan bars included (no.) 1 numberPan drag fluid cartridge with fixed dragPanoramic rotation 360 degreesPlate type 500PLONGQuick release yesSafety Payload Weight 11.02 lbsSecondary safety system yesSpring loaded counter balance yesTilt drag fluid cartridge with fixed dragWeight 2.05 lbsWorking height 3.74 in",127.60,EUR,72631,42858288,,Logitech H151 Multi-device stereo headset with in-line controls,"EASY-TO-USE HEADSET THAT SOUNDS GREAT ON ALL YOUR DEVICESEssential stereo headset works on all operating systems and platforms via the standard 3.5mm audio jack connection. Just plug your headset into the 3.5mm port on your computer, tablet or smartphone and it’s ready to go. In-line controls let you control volume or mute calls without disruption. Convenient noise-cancelling microphone reduces background noise.STEREO SOUNDFull stereo sound for crisp, clear voice and video calls, music, games and more. An essential stereo headset for either personal use or the office.ROTATING MICROPHONEBoom can rotate 180° to be worn on the left or right. Flexible mic can be positioned for better voice capture and background noise reduction. Boom can be tucked out of the way when you’re not using it.IN-LINE CONTROLSConvenient in-line controls on the headset cord let you adjust the volume or mute calls without disruption.ADJUSTABLE HEADBANDSturdy yet lightweight stereo headset has a broad range of adjustment. Ultra-soft foam ear cushions provide hours of comfort.3.5MM AUDIO JACK CONNECTIONSimply plug the 3.5mm audio jack into your computer, smartphone or tablet and you’re ready to talk.DIMENSIONSHeight x Width x Depth:7.87 in (200 mm) x 9.65 in (245 mm) x 2.56 in (65 mm)Weight: 2.82 oz (0.08 Kg)",1.1E2,AED,122031,33633736#42858288,0,False,False,,,,,,
2016,15478999,,"Samsung MZ-76P1T0 2.5\"" 1000 GB Serial ATA III V-NAND MLC","SSD 860 PRO SATA III 6.35 cm (2.5\"") , 1TB, V-NAND 3D",339.99,EUR,158919,84562816,,"Gigabyte 240GB NAND Flash SATA III 2.5"" Internal SSD","GIGABYTE Solid State DriveElevate your PC performance with solid state drive (SSD). Compared to traditional hard drive, SSD features much higher performance, better vibration resistance and lower power consumption. It’s also quiet since no noise is produced during its operation. Built with high bandwidth, reliability and endurance, this GIGABYTE 240GB* SSD provides a boost to your computer, letting you experience lightning speed and faster responsiveness.Reliability and EnduranceWith S.M.A.R.T technology, data integrity is always guaranteed. MTBF (mean time between failure) of 2.0 million hours and support for TRIM make it an ideal storage even years to come.SSD Tool BoxThe newly updated SSD Tool Box is an application that helps users monitor SSD Status, provides general information such as model name, FW version, health condition, drive optimization and also detects sensor temperature. Moreover, users can clear all the data with the Secure Erase function. You can download the SSD Tool Box from the Support.· Sequential Read speed : up to 500 MB/s· Sequential Write speed : up to 420 MB/s· Interface: SATA 6.0Gb/s· Form Factor: 2.5-inch internal SSD· TRIM & S.M.A.R.T supported",69,NZD,671362,15478999#84562816,0,True,False,,,,,,
2017,23757092,,Gigabyte GTX 1650 SUPER OC 4G,1740 MHz (Reference Card: 1725 MHz),3690,EGP,1349881,60571140,Gigabyte,Gigabyte GeForce GTX 1650 Super OC,"The Gigabyte GeForce GTX 1650 Super OC has 4 GB Vram. Its boost clock is set to 1740 MHz, its memory clock is at 12000 MHz.",159.99,USD,1349881,23757092#60571140,1,False,True,,,,,,
2018,8647289,Lacie,LACIE RUGGED 4TB Thunderbolt USB-C 2.5inch 130MB/s shock/dust/water resistant,,247.24,EUR,1073295,69434371,,Hikvision DS-3E0105P-E PoE Network Switch,"The HikVision DS-3E0105P-E is a Network Switch PoE. With a 100Mbps port and 4 10/100Mbps Power over Ethernet ports, Hikvision's unique DS-3E0105P-E switch is a high-powered solution. It offers a simple no configuration setup, automated detection, and compliant energy input capabilities for consistent results. By providing a robust Extended Transmission mode, the Unmanaged PoE switch delivers optimal speeds of 10Mbps across longer ranges (up to 250 meters). FeaturesLayer 2 unmanaged PoE switch4x 10/100Mbps Ethernet ports1x 100Mbps uplinkIEEE 802.3af or 802.3at PoE standard802.3af or 802.3at132 mm x 93.3 mm x 27.6 mmPower: 51 VDC, 63 Watts max (PSU included)Operating Temperature: 0 - 40CSpecificationsPortsNetwork Ports:5PoE Port:4,10/100MbpsRJ45portsUplink Port:1,100MEthernetPortStandardNetwork Protocol:IEEE802.3,802.3u,802.3x,802.3af,802.3atPerformanceSwitching Capacity:1GbpsMax. Forwarding Rate:0.74MppsHigh Priority Ports:Port1Forwarding Mode:Store-and-forwardMAC Address Table:1kFlow Control:IEEE802.3xfullduplexPower Over EthernetPoE Standard:IEEE802.3af,IEEE802.3atPoE Power Budget:58WWorking Mode:ExtendOn:250m,10M,CAT5eExtendOff:100mGeneralPower Supply:51VDC,1.25APower Consumption:≤63WSurge Protection:4KVWorking Temperature:Temperature:0℃-40℃Working Humidity:Humidity:10%-90%,non-condensingStorage Temperature:Temperature:-40℃-70℃Storage Humidity:Humidity:5%-90%,non-condensingWeight:0.299kgDimension:132mm*93.3mm*27.6mmDownloadsDS-3E0105P-E_Datasheet.pdf",75.00,AUD,877694,8647289#69434371,0,False,False,,,,,,
2019,84310970,,Mouse USB Laser Wireless Logitech M510 Negru,"Laser | Wireless | 1000dpi | Contoured design, Back/Forward buttons, Side-to-side scrolling plus zoom, Programmable controls, Two-year battery life, Logitech Unifying receiver | Black | 3 ani","Pret:157,59RON",RON,97706,11542020,,Logitech M510 muis RF Draadloos Laser,"With its contoured shape, soft rubber grips and handy controls, this full-size, wireless laser mouse delivers the comfort and control you need to do more, more easily.ontoured designDesigned to keep either hand happy. Soft side grips and a comfortable shape—so you’ll feel good, even after long hours of use.Back/Forward buttonsMoving quickly through documents or browsing your favorite Web sites is a breeze, especially for right-handers— with buttons conveniently located under your thumb.Side-to-side scrolling plus zoomThe power is in your hands. You can scroll side-to-side in documents or zoom in and out of photos and spreadsheets with a flick of your finger.Programmable controlsYou can configure the controls to make them to do exactly what you want like switching applications, opening browser windows or jump to full screen while watching videos.Two-year battery lifeIt practically eliminates battery hassles. An On/Off switch and smart sleep mode extend battery life, while an indicator light eliminates surprises.Logitech Unifying receiverThe tiny receiver stays in your laptop. Plus, you can easily add a compatible wireless mouse or keyboard—without the hassle of multiple USB receivers.Laser trackingLaser precision means you’ll enjoy smoother tracking on just about any surface.",5.595E1,EUR,97706,84310970#11542020,1,False,True,,,,,,
2020,37648537,,TISSOT SEASTAR 1000 CHRONOGRAPH T120.417.11.041.00 (T120.417.11.041.00),,525.00,EUR,1503223,56487473,,TISSOT T-RACE CHRONOGRAPH T115.417.37.051.00,"DESCRIPTIONThe Tissot T-Race is a winner on and off the circuit. The bike-racing-inspired design details and dynamic style, with a little dose of flamboyancy colors, gets these models into gear and gives them an equally strong starting position. With the Tissot T-Race, Tissot’s passion for motor sport is accelerating into the fashion fast lane.Case Material316L stainless steel casewith black and rose gold PVD coatingWidth43CrystalScratch-resistant sapphire crystalMovementSwiss quartzWater resistanceWater-resistant up to a pressure of 10 bar (100 m / 330 ft)Function30-minutes and 1/10 of a second counters, central 60-seconds chronograph hand, ADD and SPLIT functionsDial colorBlackStrap detailsSiliconeStrap colorBlackWarranty2 Years of International Warranty","2,125.00",MYR,418452,37648537#56487473,0,True,False,,,,,,
2021,90493626,,Fujifilm Instax Square Instant Film - 20 Photos,The Fujifilm Instax Square Instant Film is for use with the Fuji Instax Square SQ10 Camera. This pack of Fuji Instax Square film contains 20 photos and will produce fantastic mini images at 62x62mm on a film size of 86x72mm. Its possible to write on the white border with non water based pens.,21.99,GBP,300521,59459274,,Fujifilm Instax Mini Monochrome Instant Film - 10 Photos,Fuji Instax Mini Film is an instant film suitable for use with Fuji Instax mini cameras. This Monochrome Instant Film produces black and white image which are sharp and clear.This pack of Fuji instant film contains 10 photos and will produce fantastic mini images at 62x46mm. The Fuji instax mini film has a ISO 800 speed for recording sharp detail in all conditions. You can also write on the white border with non water based pens.,11.99,GBP,165928,90493626#59459274,0,True,False,,,,,,
2022,36842883,Znaka: Originln,Originln toner Samsung CLT-K406S (ern),Originln spotebn materil pro tiskrny SAMSUNG,1499,CZK,3240283,8785086,,Samsung CLT-K404S Original Black Toner Cartridge,Samsung CLT-K404S Original Black Toner Cartridge The Samsung CLT-K404S Black Toner Cartridge supplies high-quality printing. buy Samsung cartridges online in Dubai-UAE at best price from Shopkees.com,205,AED,5763758,36842883#8785086,0,True,False,,,,,,
2023,12750791,Park Tool,Park Tool PH-1.2 P-Handle Hex Wrench Set - Tool Set,,76.95,USD,2492031,37251882,Canon,"Canon PT-101 4""X6"" Photo Paper Pro Platinum (20 sheets)",,14.90,SGD,919272,12750791#37251882,0,True,False,,,,,,
2024,23598269,,HyperX Predator XMP 16GB [2x8GB 3333MHz DDR4 CL16 DIMM],,379,PLN,499316,84310970,,Mouse USB Laser Wireless Logitech M510 Negru,"Laser | Wireless | 1000dpi | Contoured design, Back/Forward buttons, Side-to-side scrolling plus zoom, Programmable controls, Two-year battery life, Logitech Unifying receiver | Black | 3 ani","Pret:157,59RON",RON,97706,23598269#84310970,0,False,False,,,,,,
2025,75516646,Canon,Canon PGI-570 Black Ink Cartridge 0372C001 CO03291,,12.65,GBP,523141,75248709,Canon,Genuine Canon PGI-570 Black ink Cartridge (PGI570BKOEM),,15.99,GBP,523141,75516646#75248709,1,False,True,,,,,,
2026,95251916,Cooler Master,Cooler Master N300 Mesh ATX Case Black NSE-300-KKN1 | PCByte,,79.0,AUD,2074244,10492407,,"Router TP-LINK Archer C60 - 2,4/5 GHz - 867 Mbit/s - 5x RJ-45 - 5 Antenas",,799.00,MXN,1340990,95251916#10492407,0,False,False,,,,,,
2027,85333987,,TP-LINK EAP110 Access point - Wit,300Mbps Wireless N Ceiling/Wall Mount Access Point 2.4Ghz 802.11b/g/n 10/100Mbps LAN Passive PoE Centralized ManagementMulti-SSID 2*4dbi Internal Antennas,3.509E1,EUR,2124537,55975668,Samsung,Samsung Portable T5 2TB externe SSD,"(Solid, 2TB, Drive), Externe, Portable, SSD, Samsung, State, T5, externe",345,EUR,932319,85333987#55975668,0,False,False,,,,,,
2028,41208406,SHIMANO,Shimano SH11 SPD-SL Cleat Set - Yellow/6Deg,Replacement SPD-SL cleat made by Shimano. Suitable for all SPD-SL compatible shoes and available in 3 different float options from 0° float for optimum power transfer through to 6° float to help prevent potential knee damage. Features:Compatible with SPD-SL pedalsGrip tabs for stability off the bike Specifications:Sturdy nylon resin constructionMounting hardware includedShimano SPD-SL cleats are available in 3 different options:Blue/Red/Yellow - 2°/0°/6° float for a balance between efficiency and knee comfort,29.95,AUD,532781,71392180,Jabra GN,"Jabra Biz 2300 Duo, USB","Air Shock Microphone -When the microphone is close to the mouth of the user, there is a risk of ...",160.0,USD,1086172,41208406#71392180,0,False,False,,,,,,
2029,15478999,,"Samsung MZ-76P1T0 2.5\"" 1000 GB Serial ATA III V-NAND MLC","SSD 860 PRO SATA III 6.35 cm (2.5\"") , 1TB, V-NAND 3D",339.99,EUR,158919,50696427,,872475-B21 HP G8-G10 300-GB 12G 10K 2.5 SAS,Description:HP 300GB 2.5-inch SFF SAS 12Gb/s 10K RPM512n Enterprise (ENT) Digitally Signed (DS) Hot-Plug Hard Drivein G8 G9 G10 (Gen8 Gen9 Gen10) SmartDrive Carrier (SC)(as pictured)For HP G8 G9 G10 Proliant SAS Servers and select Storage ArraysGenuine HP serial number and firmwareGenuine HP Hard DrivePart Number(s)Option Part# 872475-B21SmartBuy Part# 872475-S21Spare Part# 872735-001,4276850,VND,334671,15478999#50696427,0,True,False,,,,,,
2030,37708784,,TAG Heuer Carrera 45mm Mens Watch CBG2A1Z.BA0658,,5450.0,GBP,1434374,36194667,,Buy Quality Replica TAG Heuer Carrera Heuer 02 Chronograph GMT Watch CBG2A1Z.BA0658,Quality AAA Replica TAG Heuer Carrera Heuer 02 Chronograph GMT Watch CBG2A1Z.BA0658 from online store for sale.,,,1434374,37708784#36194667,1,False,True,,,,,,
2031,55918296,,Audio Technica ATH-M50xWH Professional Studio Monitor Headphones,"Audio-Technica ATH-M50xWH Professional Studio Monitor Headphoneshe whiteATH-M50x Monitor HeadphonesfromAudio Technicaare designed for use in critical studio mixing and tracking as well as for DJ monitoring applications. They feature 45mm Neodymium drivers with copper-clad aluminum voice coils that provide an extended frequency response from 15Hz to 28kHz. The headphones have a circumaural, around-the-ear design that provides sound isolation in loud environments. The ATH-M50x's ear cups can be swiveled 90-degrees, allowing for single-ear monitoring. The headphones have a detachable single-sided cable system, and a 3-meter coiled cable, a 3-meter straight cable, and a 1.2-meter straight cable are included. When not in use, the ATH-M50x can be folded down and stored in the included carry pouch.",1.69E2,USD,1084160,30424551,Brother,Brother Tambour d'image DR-2300,Tambour d'image~12000 pages,77.65,EUR,36606,55918296#30424551,0,False,False,,,,,,
2032,50696427,,872475-B21 HP G8-G10 300-GB 12G 10K 2.5 SAS,Description:HP 300GB 2.5-inch SFF SAS 12Gb/s 10K RPM512n Enterprise (ENT) Digitally Signed (DS) Hot-Plug Hard Drivein G8 G9 G10 (Gen8 Gen9 Gen10) SmartDrive Carrier (SC)(as pictured)For HP G8 G9 G10 Proliant SAS Servers and select Storage ArraysGenuine HP serial number and firmwareGenuine HP Hard DrivePart Number(s)Option Part# 872475-B21SmartBuy Part# 872475-S21Spare Part# 872735-001,4276850,VND,334671,6802484,Hewlett Packard Enterprise,Hewlett Packard Enterprise 300GB SAS 12G Enterprise 10K SFF (2.5in) SC 3yr Wty Digitally Signed Firmware HDD872475-B21,,697.50,PLN,334671,50696427#6802484,1,False,True,,,,,,
2033,19751845,,"Jabra BIZ 2400 IP Mono headset 3 in 1, type: 82 E-STD",,135.23,EUR,5673093,40617635,,Asus PRIME B450-PLUS(PRIME B450-PLUS),,32585,HUF,529706,19751845#40617635,0,False,False,,,,,,
2034,52546836,,Daniel Wellington Classic Sheffield 40mm quartz watch,,95,GBP,5135259,48742674,Daniel Wellington,Daniel WellingtonDW00100150 Classic Cornwall watch,Rose Gold Quartz Watch with Black Textile Strap,89.76,GBP,2533164,52546836#48742674,0,True,False,,,,,,
